# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1256289	1256690	+	AWN22885.1			hypothetical protein			DKM44_06285	402	133	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1256687	1257478	+							DKM44_06290	792		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1256687	1257478	+	AWN22886.1			hypothetical protein			DKM44_06290	792	263	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1257588	1259246	+					pyrG		DKM44_06295	1659		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1257588	1259246	+	AWN22887.1			CTP synthetase	pyrG		DKM44_06295	1659	552	
gene	RNase_P_RNA	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1259303	1259713	-					rnpB		DKM44_06300	411		
ncRNA	RNase_P_RNA	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1259303	1259713	-				RNase P RNA component class A	rnpB		DKM44_06300	411		
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1259763	1260101	+							DKM44_06305	339		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1259763	1260101	+	AWN22888.1			hypothetical protein			DKM44_06305	339	112	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1260111	1260878	-							DKM44_06310	768		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1260111	1260878	-	AWN22889.1			rRNA pseudouridine synthase			DKM44_06310	768	255	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1260871	1261233	-							DKM44_06315	363		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1260871	1261233	-	AWN22890.1			hypothetical protein			DKM44_06315	363	120	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1261385	1262260	+					rpsB		DKM44_06320	876		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1261385	1262260	+	AWN22891.1			30S ribosomal protein S2	rpsB		DKM44_06320	876	291	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1262386	1263183	+							DKM44_06325	798		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1262386	1263183	+	AWN22892.1			elongation factor Ts			DKM44_06325	798	265	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1263322	1264029	+							DKM44_06330	708		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1263322	1264029	+	AWN22893.1			UMP kinase			DKM44_06330	708	235	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1264101	1264649	+							DKM44_06335	549		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1264101	1264649	+	AWN22894.1			ribosome recycling factor			DKM44_06335	549	182	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1264694	1265515	+							DKM44_06340	822		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1264694	1265515	+	AWN22895.1			phosphatidate cytidylyltransferase			DKM44_06340	822	273	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1265578	1266456	-							DKM44_06345	879		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1265578	1266456	-	AWN22896.1			glycerol-3-phosphate ABC transporter permease			DKM44_06345	879	292	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1266446	1267399	-							DKM44_06350	954		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1266446	1267399	-	AWN24514.1			sugar ABC transporter permease			DKM44_06350	954	317	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1267518	1268798	-							DKM44_06355	1281		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1267518	1268798	-	AWN22897.1			ABC transporter substrate-binding protein			DKM44_06355	1281	426	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1268911	1269633	-							DKM44_06360	723		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1268911	1269633	-	AWN22898.1			glycerophosphodiester phosphodiesterase			DKM44_06360	723	240	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1269733	1270902	+							DKM44_06365	1170		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1269733	1270902	+	AWN22899.1			1-deoxy-D-xylulose-5-phosphate reductoisomerase			DKM44_06365	1170	389	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1270899	1272026	+							DKM44_06370	1128		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1270899	1272026	+	AWN22900.1			zinc metalloprotease			DKM44_06370	1128	375	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1272093	1274102	-							DKM44_06375	2010		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1272093	1274102	-	AWN22901.1			methionine--tRNA ligase			DKM44_06375	2010	669	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1274364	1275026	+							DKM44_06380	663		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1274364	1275026	+	AWN22902.1			hypothetical protein			DKM44_06380	663	220	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1275032	1276684	-							DKM44_06385	1653		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1275032	1276684	-	AWN24515.1			phospholipase			DKM44_06385	1653	550	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1276749	1277219	-							DKM44_06390	471		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1276749	1277219	-	AWN24516.1			MarR family transcriptional regulator			DKM44_06390	471	156	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1277270	1278868	-							DKM44_06395	1599		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1277270	1278868	-	AWN22903.1			peptidase			DKM44_06395	1599	532	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1279180	1280289	-							DKM44_06400	1110		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1279180	1280289	-	AWN22904.1			BMP family ABC transporter substrate-binding protein			DKM44_06400	1110	369	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1280473	1282560	+							DKM44_06405	2088		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1280473	1282560	+	AWN22905.1			DNA ligase (NAD(+)) LigA			DKM44_06405	2088	695	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1282616	1283002	+							DKM44_06410	387		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1282616	1283002	+	AWN22906.1			Asp23/Gls24 family envelope stress response protein			DKM44_06410	387	128	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1282999	1283493	+					nusB		DKM44_06415	495		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1282999	1283493	+	AWN22907.1			transcription antitermination factor NusB	nusB		DKM44_06415	495	164	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1283490	1284383	+							DKM44_06420	894		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1283490	1284383	+	AWN22908.1			bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolate cyclohydrolase			DKM44_06420	894	297	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1284494	1284952	+							DKM44_06425	459		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1284494	1284952	+	AWN22909.1			acid phosphatase			DKM44_06425	459	152	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1285016	1286344	-							DKM44_06430	1329		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1285016	1286344	-	AWN22910.1			aspartate--tRNA(Asn) ligase			DKM44_06430	1329	442	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1286574	1287620	+							DKM44_06435	1047		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1286574	1287620	+	AWN24517.1			3'(2'),5'-bisphosphate nucleotidase CysQ			DKM44_06435	1047	348	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1287657	1288499	+							DKM44_06440	843		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1287657	1288499	+	AWN22911.1			fatty acid-binding protein DegV			DKM44_06440	843	280	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1288585	1289709	+							DKM44_06445	1125		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1288585	1289709	+	AWN24518.1			serine hydrolase			DKM44_06445	1125	374	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1289783	1291009	-							DKM44_06450	1227		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1289783	1291009	-	AWN22912.1			ABC transporter permease			DKM44_06450	1227	408	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1291002	1291739	-							DKM44_06455	738		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1291002	1291739	-	AWN24519.1			ABC transporter ATP-binding protein			DKM44_06455	738	245	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1291745	1291963	-							DKM44_06460	219		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1291745	1291963	-	AWN24520.1			transcriptional regulator			DKM44_06460	219	72	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1292034	1292468	-							DKM44_06465	435		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1292034	1292468	-	AWN22913.1			hypothetical protein			DKM44_06465	435	144	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1292597	1293427	-							DKM44_06470	831		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1292597	1293427	-	AWN22914.1			PIG-L domain-containing protein			DKM44_06470	831	276	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1293556	1294683	+					bshA		DKM44_06475	1128		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1293556	1294683	+	AWN22915.1			N-acetyl-alpha-D-glucosaminyl L-malate synthase BshA	bshA		DKM44_06475	1128	375	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1294688	1295257	-							DKM44_06480	570		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1294688	1295257	-	AWN22916.1			hypothetical protein			DKM44_06480	570	189	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1295400	1296581	-					rpoD		DKM44_06485	1182		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1295400	1296581	-	AWN24521.1			RNA polymerase sigma factor RpoD	rpoD		DKM44_06485	1182	393	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1297249	1299243	+							DKM44_06490	1995		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1297249	1299243	+	AWN22917.1			S9 family peptidase			DKM44_06490	1995	664	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1299391	1300486	+					prfB		DKM44_06495	1096		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1299391	1300486	+	AWN22918.1			peptide chain release factor 2	prfB		DKM44_06495	1095	364	ribosomal_slippage
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1300515	1300931	+							DKM44_06500	417		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1300515	1300931	+	AWN22919.1			hypothetical protein			DKM44_06500	417	138	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1300995	1301669	-							DKM44_06505	675		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1300995	1301669	-	AWN22920.1			hypothetical protein			DKM44_06505	675	224	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1301669	1302355	-							DKM44_06510	687		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1301669	1302355	-	AWN22921.1			hypothetical protein			DKM44_06510	687	228	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1302419	1303078	+							DKM44_06515	660		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1302419	1303078	+	AWN22922.1			SAM-dependent methyltransferase			DKM44_06515	660	219	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1303161	1304069	+							DKM44_06520	909		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1303161	1304069	+	AWN22923.1			phytoene/squalene synthase family protein			DKM44_06520	909	302	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1304147	1305769	+							DKM44_06525	1623		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1304147	1305769	+	AWN22924.1			phytoene desaturase			DKM44_06525	1623	540	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1306066	1306557	+							DKM44_06530	492		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1306066	1306557	+	AWN22925.1			transcriptional regulator			DKM44_06530	492	163	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1306651	1307556	+							DKM44_06535	906		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1306651	1307556	+	AWN22926.1			hypothetical protein			DKM44_06535	906	301	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1307557	1308918	-							DKM44_06540	1362		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1307557	1308918	-	AWN22927.1			peptidoglycan-binding protein			DKM44_06540	1362	453	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1309005	1309859	-							DKM44_06545	855		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1309005	1309859	-	AWN22928.1			alpha/beta hydrolase			DKM44_06545	855	284	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1309987	1310973	-							DKM44_06550	987		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1309987	1310973	-	AWN22929.1			hypothetical protein			DKM44_06550	987	328	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1311015	1311656	-							DKM44_06555	642		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1311015	1311656	-	AWN22930.1			TetR family transcriptional regulator			DKM44_06555	642	213	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1311723	1312613	+							DKM44_06560	891		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1311723	1312613	+	AWN24522.1			prenyltransferase			DKM44_06560	891	296	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1312649	1313965	+							DKM44_06565	1317		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1312649	1313965	+	AWN24523.1			NAD(P)/FAD-dependent oxidoreductase			DKM44_06565	1317	438	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1314022	1315773	-							DKM44_06570	1752		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1314022	1315773	-	AWN22931.1			RNA helicase			DKM44_06570	1752	583	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1316042	1317205	-							DKM44_06575	1164		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1316042	1317205	-	AWN22932.1			class I SAM-dependent rRNA methyltransferase			DKM44_06575	1164	387	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1317328	1317828	+							DKM44_06580	501		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1317328	1317828	+	AWN22933.1			hypothetical protein			DKM44_06580	501	166	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1317825	1318298	-							DKM44_06585	474		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1317825	1318298	-	AWN22934.1			peroxiredoxin			DKM44_06585	474	157	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1318386	1320044	+					tilS		DKM44_06590	1659		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1318386	1320044	+	AWN22935.1			tRNA lysidine(34) synthetase TilS	tilS		DKM44_06590	1659	552	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1320145	1321473	+							DKM44_06595	1329		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1320145	1321473	+	AWN22936.1			phosphohydrolase			DKM44_06595	1329	442	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1321924	1324443	+							DKM44_06600	2520		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1321924	1324443	+	AWN22937.1			protease			DKM44_06600	2520	839	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1324529	1325047	-							DKM44_06605	519		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1324529	1325047	-	AWN22938.1			hypothetical protein			DKM44_06605	519	172	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1325259	1325837	+							DKM44_06610	579		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1325259	1325837	+	AWN22939.1			RNA-binding protein			DKM44_06610	579	192	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1325845	1326864	-							DKM44_06615	1020		
CDS	with_protein	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1325845	1326864	-	AWN22940.1			aspartate-semialdehyde dehydrogenase			DKM44_06615	1020	339	
gene	protein_coding	GCA_003173015.1	Primary Assembly	chromosome		CP029494.1	1327077	1327376	-							DKM44_06620	300		
