# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1368904	1369683	+							SU48_06270	780		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1368904	1369683	+	ANE43437.1			hypothetical protein			SU48_06270	780	259	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1369692	1371524	-							SU48_06275	1833		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1369692	1371524	-	ANE43438.1			ATP-dependent DNA helicase RecG			SU48_06275	1833	610	
gene	pseudogene	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1371655	1372137	-				hypothetical protein			SU48_06280	483		pseudo
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1372134	1372502	-							SU48_06285	369		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1372134	1372502	-	ANE43439.1			hypothetical protein			SU48_06285	369	122	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1372499	1373593	-							SU48_06290	1095		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1372499	1373593	-	ANE43440.1			pseudouridine synthase			SU48_06290	1095	364	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1373766	1374566	-							SU48_06295	801		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1373766	1374566	-	ANE43441.1			hypothetical protein			SU48_06295	801	266	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1374556	1375182	-							SU48_06300	627		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1374556	1375182	-	ANE44814.1			molybdopterin-binding protein			SU48_06300	627	208	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1375688	1375999	+							SU48_06305	312		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1375688	1375999	+	ANE43442.1			hypothetical protein			SU48_06305	312	103	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1375999	1376466	+							SU48_06310	468		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1375999	1376466	+	ANE43443.1			D-tyrosyl-tRNA(Tyr) deacylase			SU48_06310	468	155	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1376532	1377626	+							SU48_06315	1095		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1376532	1377626	+	ANE43444.1			peptidase M23			SU48_06315	1095	364	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1377872	1379026	+							SU48_06320	1155		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1377872	1379026	+	ANE44815.1			cystathionine gamma-synthase			SU48_06320	1155	384	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1379059	1379604	+							SU48_06325	546		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1379059	1379604	+	ANE44816.1			hypothetical protein			SU48_06325	546	181	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1379772	1381460	+							SU48_06330	1689		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1379772	1381460	+	ANE43445.1			5'-nucleotidase			SU48_06330	1689	562	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1381588	1382046	-							SU48_06335	459		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1381588	1382046	-	ANE43446.1			hypothetical protein			SU48_06335	459	152	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1382333	1384849	+							SU48_06340	2517		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1382333	1384849	+	ANE43447.1			alpha-glucan phosphorylase			SU48_06340	2517	838	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1385072	1386427	-							SU48_06345	1356		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1385072	1386427	-	ANE43448.1			glycosyl transferase			SU48_06345	1356	451	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1386747	1387928	+							SU48_06350	1182		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1386747	1387928	+	ANE43449.1			acetyl-CoA acetyltransferase			SU48_06350	1182	393	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1388115	1389065	+							SU48_06355	951		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1388115	1389065	+	ANE43450.1			ring-cleaving dioxygenase			SU48_06355	951	316	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1389148	1389579	-							SU48_06360	432		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1389148	1389579	-	ANE44817.1			hypothetical protein			SU48_06360	432	143	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1389918	1391069	+							SU48_06365	1152		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1389918	1391069	+	ANE43451.1			histidine kinase			SU48_06365	1152	383	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1391157	1391528	-							SU48_06370	372		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1391157	1391528	-	ANE43452.1			hypothetical protein			SU48_06370	372	123	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1391552	1391962	-							SU48_06375	411		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1391552	1391962	-	ANE44818.1			hypothetical protein			SU48_06375	411	136	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1392210	1393214	+							SU48_06380	1005		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1392210	1393214	+	ANE43453.1			acryloyl-CoA reductase			SU48_06380	1005	334	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1393313	1395502	-							SU48_06385	2190		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1393313	1395502	-	ANE43454.1			serine protease			SU48_06385	2190	729	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1395634	1396173	+							SU48_06390	540		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1395634	1396173	+	ANE43455.1			hydrolase			SU48_06390	540	179	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1396452	1396655	-							SU48_06395	204		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1396452	1396655	-	ANE44819.1			hypothetical protein			SU48_06395	204	67	
gene	tRNA	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1396912	1396986	-							SU48_06400	75		
tRNA		GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1396912	1396986	-				tRNA-Val			SU48_06400	75		anticodon=TAC
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1397053	1398513	-							SU48_06405	1461		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1397053	1398513	-	ANE43456.1			amidase			SU48_06405	1461	486	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1398678	1399553	+							SU48_06410	876		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1398678	1399553	+	ANE43457.1			prephenate dehydratase			SU48_06410	876	291	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1399566	1400327	-							SU48_06415	762		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1399566	1400327	-	ANE43458.1			hypothetical protein			SU48_06415	762	253	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1400538	1401086	-							SU48_06420	549		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1400538	1401086	-	ANE43459.1			segregation and condensation protein B			SU48_06420	549	182	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1401083	1401754	-							SU48_06425	672		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1401083	1401754	-	ANE43460.1			translation factor Sua5			SU48_06425	672	223	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1401881	1403101	+							SU48_06430	1221		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1401881	1403101	+	ANE43461.1			phytochrome sensor protein			SU48_06430	1221	406	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1403461	1403889	+							SU48_06435	429		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1403461	1403889	+	ANE43462.1			response regulator			SU48_06435	429	142	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1403903	1404577	-							SU48_06440	675		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1403903	1404577	-	ANE43463.1			hypothetical protein			SU48_06440	675	224	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1404611	1405183	-							SU48_06445	573		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1404611	1405183	-	ANE43464.1			hypothetical protein			SU48_06445	573	190	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1405481	1405819	+							SU48_06450	339		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1405481	1405819	+	ANE43465.1			hypothetical protein			SU48_06450	339	112	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1406053	1406469	-							SU48_06455	417		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1406053	1406469	-	ANE43466.1			heat shock protein			SU48_06455	417	138	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1406500	1407450	+							SU48_06460	951		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1406500	1407450	+	ANE43467.1			tRNA dimethylallyltransferase			SU48_06460	951	316	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1407685	1408926	+					glgC		SU48_06465	1242		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1407685	1408926	+	ANE44820.1			glucose-1-phosphate adenylyltransferase	glgC		SU48_06465	1242	413	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1409068	1410903	+							SU48_06470	1836		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1409068	1410903	+	ANE43468.1			hypothetical protein			SU48_06470	1836	611	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1410979	1412625	-							SU48_06475	1647		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1410979	1412625	-	ANE43469.1			methylmalonyl-CoA mutase			SU48_06475	1647	548	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1412938	1413669	+							SU48_06480	732		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1412938	1413669	+	ANE43470.1			hypothetical protein			SU48_06480	732	243	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1413982	1414680	+							SU48_06485	699		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1413982	1414680	+	ANE44821.1			hypothetical protein			SU48_06485	699	232	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1414905	1416686	+							SU48_06490	1782		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1414905	1416686	+	ANE43471.1			GTP-binding protein TypA			SU48_06490	1782	593	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1416856	1417365	+							SU48_06495	510		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1416856	1417365	+	ANE43472.1			hypothetical protein			SU48_06495	510	169	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1417571	1417777	+							SU48_06500	207		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1417571	1417777	+	ANE43473.1			hypothetical protein			SU48_06500	207	68	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1417841	1418764	-							SU48_06505	924		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1417841	1418764	-	ANE43474.1			cadmium transporter			SU48_06505	924	307	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1418886	1421171	+							SU48_06510	2286		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1418886	1421171	+	ANE43475.1			ATPase AAA			SU48_06510	2286	761	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1421198	1421698	-							SU48_06515	501		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1421198	1421698	-	ANE43476.1			DNA mismatch repair protein MutT			SU48_06515	501	166	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1421695	1423128	-							SU48_06520	1434		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1421695	1423128	-	ANE43477.1			hypothetical protein			SU48_06520	1434	477	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1424811	1425002	-							SU48_06525	192		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1424811	1425002	-	ANE43478.1			hypothetical protein			SU48_06525	192	63	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1427037	1427549	+							SU48_06530	513		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1427037	1427549	+	ANE43479.1			DNA-binding protein			SU48_06530	513	170	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1427551	1428036	+							SU48_06535	486		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1427551	1428036	+	ANE43480.1			DDE endonuclease			SU48_06535	486	161	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1428215	1429345	-							SU48_06540	1131		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1428215	1429345	-	ANE43481.1			hydrolase			SU48_06540	1131	376	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1429437	1430465	-							SU48_06545	1029		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1429437	1430465	-	ANE43482.1			ATPase			SU48_06545	1029	342	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1430797	1434177	+							SU48_06550	3381		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1430797	1434177	+	ANE43483.1			[Fe-S]-binding protein			SU48_06550	3381	1126	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1434280	1435125	+							SU48_06555	846		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1434280	1435125	+	ANE43484.1			DegV domain-containing protein			SU48_06555	846	281	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1435122	1436273	+							SU48_06560	1152		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1435122	1436273	+	ANE43485.1			beta-lactamase			SU48_06560	1152	383	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1436315	1437364	-							SU48_06565	1050		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1436315	1437364	-	ANE43486.1			phosphoesterase			SU48_06565	1050	349	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1437440	1438159	+							SU48_06570	720		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1437440	1438159	+	ANE44822.1			hypothetical protein			SU48_06570	720	239	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1438242	1438868	+							SU48_06575	627		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1438242	1438868	+	ANE43487.1			hydrolase			SU48_06575	627	208	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1439179	1440504	+							SU48_06580	1326		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1439179	1440504	+	ANE43488.1			isocitrate lyase			SU48_06580	1326	441	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1440622	1441230	+							SU48_06585	609		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1440622	1441230	+	ANE43489.1			hypothetical protein			SU48_06585	609	202	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1441235	1441711	-							SU48_06590	477		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1441235	1441711	-	ANE43490.1			cytidine deaminase			SU48_06590	477	158	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1441704	1443044	-							SU48_06595	1341		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1441704	1443044	-	ANE43491.1			hemolysin			SU48_06595	1341	446	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1443476	1443850	-							SU48_06600	375		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1443476	1443850	-	ANE43492.1			DeoR faimly transcriptional regulator			SU48_06600	375	124	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1443860	1444327	-							SU48_06605	468		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1443860	1444327	-	ANE43493.1			rRNA maturation factor			SU48_06605	468	155	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1444511	1445623	-							SU48_06610	1113		
CDS	with_protein	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1444511	1445623	-	ANE44823.1			phosphate starvation protein PhoH			SU48_06610	1113	370	
gene	protein_coding	GCA_001644565.1	Primary Assembly	chromosome		CP011387.1	1446142	1446942	+							SU48_06615	801		
