# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1630405	1631376	-	ASN80948.1			pyridine nucleotide-disulfide oxidoreductase			DFI_08005	972	323	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1631373	1632059	-							DFI_08010	687		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1631373	1632059	-	ASN80949.1			short chain dehydrogenase			DFI_08010	687	228	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1632132	1634039	-							DFI_08015	1908		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1632132	1634039	-	ASN80950.1			N-acetylmuramoyl-L-alanine amidase			DFI_08015	1908	635	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1634153	1635265	+							DFI_08020	1113		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1634153	1635265	+	ASN82109.1			GTP pyrophosphokinase			DFI_08020	1113	370	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1635211	1636857	-							DFI_08025	1647		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1635211	1636857	-	ASN80951.1			tRNA lysidine(34) synthetase TilS			DFI_08025	1647	548	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1636947	1637429	+							DFI_08030	483		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1636947	1637429	+	ASN82110.1			peroxiredoxin			DFI_08030	483	160	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1637439	1638071	-							DFI_08035	633		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1637439	1638071	-	ASN80952.1			3-methyladenine DNA glycosylase			DFI_08035	633	210	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1638252	1639007	+							DFI_08040	756		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1638252	1639007	+	ASN80953.1			hypothetical protein			DFI_08040	756	251	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1639075	1640265	-							DFI_08045	1191		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1639075	1640265	-	ASN80954.1			hypothetical protein			DFI_08045	1191	396	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1640427	1641218	+							DFI_08050	792		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1640427	1641218	+	ASN80955.1			ATPase			DFI_08050	792	263	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1641254	1642333	+							DFI_08055	1080		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1641254	1642333	+	ASN82111.1			enolase			DFI_08055	1080	359	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1642415	1642678	+							DFI_08060	264		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1642415	1642678	+	ASN80956.1			hypothetical protein			DFI_08060	264	87	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1642745	1644100	-							DFI_08065	1356		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1642745	1644100	-	ASN80957.1			hypothetical protein			DFI_08065	1356	451	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1644179	1645285	-							DFI_08070	1107		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1644179	1645285	-	ASN80958.1			spermidine/putrescine ABC transporter substrate-binding protein			DFI_08070	1107	368	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1645282	1646109	-							DFI_08075	828		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1645282	1646109	-	ASN80959.1			spermidine/putrescine ABC transporter permease			DFI_08075	828	275	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1646106	1646924	-							DFI_08080	819		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1646106	1646924	-	ASN82113.1			spermidine/putrescine ABC transporter permease			DFI_08080	819	272	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1646944	1648026	-							DFI_08085	1083		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1646944	1648026	-	ASN82112.1			Fe3+/spermidine/putrescine ABC transporter ATP-binding protein			DFI_08085	1083	360	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1648201	1648962	-							DFI_08090	762		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1648201	1648962	-	ASN80960.1			type I methionyl aminopeptidase			DFI_08090	762	253	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1649043	1649894	+							DFI_08095	852		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1649043	1649894	+	ASN80961.1			peptide ABC transporter			DFI_08095	852	283	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1649938	1650372	+							DFI_08100	435		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1649938	1650372	+	ASN82114.1			hypothetical protein			DFI_08100	435	144	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1650638	1651099	+							DFI_08105	462		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1650638	1651099	+	ASN80962.1			hypothetical protein			DFI_08105	462	153	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1651202	1652470	-							DFI_08110	1269		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1651202	1652470	-	ASN80963.1			MFS transporter			DFI_08110	1269	422	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1652809	1653990	+							DFI_08115	1182		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1652809	1653990	+	ASN80964.1			maltose ABC transporter substrate-binding protein			DFI_08115	1182	393	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1654265	1655692	+							DFI_08120	1428		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1654265	1655692	+	ASN80965.1			sugar ABC transporter permease			DFI_08120	1428	475	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1655689	1657059	+							DFI_08125	1371		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1655689	1657059	+	ASN80966.1			sugar ABC transporter permease			DFI_08125	1371	456	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1657221	1658033	+							DFI_08130	813		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1657221	1658033	+	ASN80967.1			hypothetical protein			DFI_08130	813	270	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1658271	1658951	+							DFI_08135	681		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1658271	1658951	+	ASN80968.1			phage shock protein A			DFI_08135	681	226	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1659078	1659782	+							DFI_08140	705		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1659078	1659782	+	ASN80969.1			hypothetical protein			DFI_08140	705	234	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1659787	1661682	+							DFI_08145	1896		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1659787	1661682	+	ASN80970.1			1-deoxy-D-xylulose-5-phosphate synthase			DFI_08145	1896	631	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1661739	1663034	-							DFI_08150	1296		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1661739	1663034	-	ASN80971.1			gamma-glutamyl-phosphate reductase			DFI_08150	1296	431	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1663118	1664128	-							DFI_08155	1011		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1663118	1664128	-	ASN80972.1			N-acetyltransferase			DFI_08155	1011	336	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1664266	1665924	-							DFI_08160	1659		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1664266	1665924	-	ASN80973.1			RNA polymerase sigma factor RpoD			DFI_08160	1659	552	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1666177	1667379	-							DFI_08165	1203		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1666177	1667379	-	ASN80974.1			rRNA (guanine-N2)-methyltransferase			DFI_08165	1203	400	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1667613	1668767	-							DFI_08170	1155		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1667613	1668767	-	ASN80975.1			hypothetical protein			DFI_08170	1155	384	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1668844	1669638	-							DFI_08175	795		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1668844	1669638	-	ASN82115.1			ABC transporter ATP-binding protein			DFI_08175	795	264	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1669770	1670963	-							DFI_08180	1194		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1669770	1670963	-	ASN82116.1			branched-chain amino acid ABC transporter substrate-binding protein			DFI_08180	1194	397	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1671100	1672173	-							DFI_08185	1074		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1671100	1672173	-	ASN80976.1			branched-chain amino acid ABC transporter permease			DFI_08185	1074	357	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1672213	1673109	-							DFI_08190	897		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1672213	1673109	-	ASN80977.1			branched-chain amino acid ABC transporter permease			DFI_08190	897	298	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1673129	1675147	-							DFI_08195	2019		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1673129	1675147	-	ASN80978.1			long-chain fatty acid--CoA ligase			DFI_08195	2019	672	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1675144	1675962	-							DFI_08200	819		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1675144	1675962	-	ASN80979.1			ABC transporter ATP-binding protein			DFI_08200	819	272	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1676279	1677826	+							DFI_08205	1548		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1676279	1677826	+	ASN80980.1			hypothetical protein			DFI_08205	1548	515	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1677861	1678526	+							DFI_08210	666		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1677861	1678526	+	ASN80981.1			DNA-binding response regulator			DFI_08210	666	221	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1678528	1679613	+							DFI_08215	1086		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1678528	1679613	+	ASN80982.1			two-component sensor histidine kinase			DFI_08215	1086	361	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1679643	1680302	+							DFI_08220	660		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1679643	1680302	+	ASN80983.1			ribonuclease HII			DFI_08220	660	219	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1680299	1680835	+							DFI_08225	537		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1680299	1680835	+	ASN80984.1			MOSC domain-containing protein			DFI_08225	537	178	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1680843	1681700	-							DFI_08230	858		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1680843	1681700	-	ASN80985.1			hypothetical protein			DFI_08230	858	285	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1681726	1683069	-							DFI_08235	1344		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1681726	1683069	-	ASN80986.1			hypothetical protein			DFI_08235	1344	447	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1683150	1684970	+							DFI_08240	1821		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1683150	1684970	+	ASN80987.1			elongation factor 4			DFI_08240	1821	606	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1685241	1686254	+							DFI_08245	1014		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1685241	1686254	+	ASN80988.1			two-component sensor histidine kinase			DFI_08245	1014	337	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1686251	1686835	+							DFI_08250	585		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1686251	1686835	+	ASN80989.1			DNA-binding response regulator			DFI_08250	585	194	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1686927	1687478	+							DFI_08255	552		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1686927	1687478	+	ASN80990.1			hypothetical protein			DFI_08255	552	183	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1687542	1688723	+							DFI_08260	1182		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1687542	1688723	+	ASN80991.1			aspartate aminotransferase			DFI_08260	1182	393	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1688765	1689538	+							DFI_08265	774		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1688765	1689538	+	ASN80992.1			hypothetical protein			DFI_08265	774	257	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1689637	1690842	+							DFI_08270	1206		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1689637	1690842	+	ASN80993.1			undecaprenyldiphospho-muramoylpentapeptide beta-N- acetylglucosaminyltransferase			DFI_08270	1206	401	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1690931	1692376	+							DFI_08275	1446		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1690931	1692376	+	ASN80994.1			UDP-N-acetylmuramate--L-alanine ligase			DFI_08275	1446	481	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1692373	1693323	+							DFI_08280	951		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1692373	1693323	+	ASN80995.1			UDP-N-acetylenolpyruvoylglucosamine reductase			DFI_08280	951	316	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1693391	1694053	+							DFI_08285	663		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1693391	1694053	+	ASN82117.1			cell division protein FtsQ			DFI_08285	663	220	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1694065	1695408	+							DFI_08290	1344		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1694065	1695408	+	ASN80996.1			cell division protein FtsA			DFI_08290	1344	447	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1695550	1696617	+							DFI_08295	1068		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1695550	1696617	+	ASN82118.1			cell division protein FtsZ			DFI_08295	1068	355	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1696831	1697985	+							DFI_08300	1155		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1696831	1697985	+	ASN80997.1			branched chain amino acid ABC transporter substrate-binding protein			DFI_08300	1155	384	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1698056	1699102	-							DFI_08305	1047		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1698056	1699102	-	ASN80998.1			6-phosphofructokinase			DFI_08305	1047	348	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1699196	1700089	-							DFI_08310	894		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1699196	1700089	-	ASN82119.1			rRNA (cytidine-2'-O-)-methyltransferase			DFI_08310	894	297	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1700158	1700388	-							DFI_08315	231		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1700158	1700388	-	ASN80999.1			hypothetical protein			DFI_08315	231	76	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1700385	1700813	-							DFI_08320	429		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1700385	1700813	-	ASN81000.1			hypothetical protein			DFI_08320	429	142	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1700973	1701413	+							DFI_08325	441		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1700973	1701413	+	ASN81001.1			50S rRNA methyltransferase			DFI_08325	441	146	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1701471	1702127	+							DFI_08330	657		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1701471	1702127	+	ASN81002.1			N-acetyltransferase			DFI_08330	657	218	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1702162	1702680	+							DFI_08335	519		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1702162	1702680	+	ASN81003.1			hypothetical protein			DFI_08335	519	172	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1702805	1703734	+					mraY		DFI_08340	930		
CDS	with_protein	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1702805	1703734	+	ASN81004.1			phospho-N-acetylmuramoyl-pentapeptide-transferase	mraY		DFI_08340	930	309	
gene	protein_coding	GCA_003444775.1	Primary Assembly	chromosome		CP021081.1	1703819	1704781	+							DFI_08345	963		
